"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2016","2016",48,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2017","2017",49,"E","Estimated value"
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","POL","Poland","2010","2010",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","POL","Poland","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","POL","Poland","2012","2012",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","POL","Poland","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","POL","Poland","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","POL","Poland","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","POL","Poland","2016","2016",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","POL","Poland","2010","2010",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","POL","Poland","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","POL","Poland","2012","2012",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","POL","Poland","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","POL","Poland","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","POL","Poland","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","POL","Poland","2016","2016",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2010","2010",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2012","2012",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVK","Slovak Republic","2016","2016",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2010","2010",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2012","2012",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2016","2016",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ESP","Spain","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ESP","Spain","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ESP","Spain","2017","2017",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ESP","Spain","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ESP","Spain","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ESP","Spain","2017","2017",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2010","2010",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2012","2012",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHE","Switzerland","2016","2016",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHE","Switzerland","2010","2010",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHE","Switzerland","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHE","Switzerland","2012","2012",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHE","Switzerland","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHE","Switzerland","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHE","Switzerland","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHE","Switzerland","2016","2016",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2010","2010",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2012","2012",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","GBR","United Kingdom","2016","2016",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","GBR","United Kingdom","2010","2010",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","GBR","United Kingdom","2011","2011",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","GBR","United Kingdom","2012","2012",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","GBR","United Kingdom","2013","2013",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","GBR","United Kingdom","2014","2014",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","GBR","United Kingdom","2015","2015",0,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","GBR","United Kingdom","2016","2016",0,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","USA","United States","2010","2010",7.5,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","USA","United States","2011","2011",7.5,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","USA","United States","2012","2012",7.6,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","USA","United States","2013","2013",7.5,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","USA","United States","2014","2014",7.6,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","USA","United States","2015","2015",7.7,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","USA","United States","2016","2016",8.1,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","USA","United States","2010","2010",22535,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","USA","United States","2011","2011",22988,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","USA","United States","2012","2012",23334,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","USA","United States","2013","2013",23442,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","USA","United States","2014","2014",23714.7,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","USA","United States","2015","2015",24197,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","USA","United States","2016","2016",25954,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHL","Chile","2010","2010",18.9,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHL","Chile","2011","2011",26.7,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHL","Chile","2012","2012",21.7,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHL","Chile","2013","2013",19.3,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHL","Chile","2014","2014",30.6,"B","Break"
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHL","Chile","2015","2015",29.5,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHL","Chile","2016","2016",29.1,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","CHL","Chile","2017","2017",28.6,"E","Estimated value"
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHL","Chile","2010","2010",3246.9,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHL","Chile","2011","2011",4634.8,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHL","Chile","2012","2012",3799,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHL","Chile","2013","2013",3412.8,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHL","Chile","2014","2014",5489.9,"B","Break"
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHL","Chile","2015","2015",5347.9,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHL","Chile","2016","2016",5326,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","CHL","Chile","2017","2017",5246.2,"E","Estimated value"
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2010","2010",33.6,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2011","2011",35.6,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2012","2012",36.7,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2013","2013",38.3,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2014","2014",42.9,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2015","2015",44.8,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","ISR","Israel","2016","2016",44.6,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ISR","Israel","2010","2010",2443,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ISR","Israel","2011","2011",2639,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ISR","Israel","2012","2012",2743,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ISR","Israel","2013","2013",2919,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ISR","Israel","2014","2014",3328,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ISR","Israel","2015","2015",3541,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","ISR","Israel","2016","2016",3675.1,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2010","2010",71.1,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2011","2011",70.7,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2012","2012",70.8,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2013","2013",70.8,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2014","2014",70.9,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2015","2015",71.2,,
"PHINCMPI","Complementary private health insurance coverage","TOTPOPTX","% of total population","SVN","Slovenia","2016","2016",71.6,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVN","Slovenia","2010","2010",1457.6,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVN","Slovenia","2011","2011",1450.5,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVN","Slovenia","2012","2012",1456.6,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVN","Slovenia","2013","2013",1458.5,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVN","Slovenia","2014","2014",1461.3,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVN","Slovenia","2015","2015",1468.6,,
"PHINCMPI","Complementary private health insurance coverage","EFFPEREF","Thousands of persons","SVN","Slovenia","2016","2016",1478.3,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUS","Australia","2010","2010",52.4,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUS","Australia","2011","2011",53.2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUS","Australia","2012","2012",54.2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUS","Australia","2013","2013",54.8,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUS","Australia","2014","2014",55.4,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUS","Australia","2015","2015",55.8,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUS","Australia","2016","2016",55.6,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUS","Australia","2017","2017",54.9,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUS","Australia","2010","2010",11542,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUS","Australia","2011","2011",11888,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUS","Australia","2012","2012",12310,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUS","Australia","2013","2013",12669,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUS","Australia","2014","2014",12987,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUS","Australia","2015","2015",13277,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUS","Australia","2016","2016",13427,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUS","Australia","2017","2017",13509,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUT","Austria","2010","2010",33.9,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUT","Austria","2011","2011",34.2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUT","Austria","2012","2012",34.5,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUT","Austria","2013","2013",35.2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUT","Austria","2014","2014",35.7,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUT","Austria","2015","2015",36.2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","AUT","Austria","2016","2016",36.5,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUT","Austria","2010","2010",2846,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUT","Austria","2011","2011",2875,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUT","Austria","2012","2012",2918,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUT","Austria","2013","2013",2983,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUT","Austria","2014","2014",3053,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUT","Austria","2015","2015",3117,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","AUT","Austria","2016","2016",3185,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","BEL","Belgium","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","BEL","Belgium","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","BEL","Belgium","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","BEL","Belgium","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","BEL","Belgium","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","BEL","Belgium","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","BEL","Belgium","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","BEL","Belgium","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","BEL","Belgium","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CAN","Canada","2010","2010",68,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CAN","Canada","2011","2011",68,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CAN","Canada","2012","2012",67,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CAN","Canada","2013","2013",67,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CAN","Canada","2014","2014",67,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CAN","Canada","2015","2015",67,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CAN","Canada","2016","2016",67,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CAN","Canada","2017","2017",67,"P","Provisional value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","CAN","Canada","2010","2010",23300,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","CAN","Canada","2011","2011",23500,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","CAN","Canada","2012","2012",23600,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","CAN","Canada","2013","2013",23700,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","CAN","Canada","2014","2014",23900,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","CAN","Canada","2015","2015",24300,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","CAN","Canada","2016","2016",24600,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","CAN","Canada","2017","2017",24700,"P","Provisional value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CZE","Czech Republic","2010","2010",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CZE","Czech Republic","2011","2011",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CZE","Czech Republic","2012","2012",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CZE","Czech Republic","2013","2013",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CZE","Czech Republic","2014","2014",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CZE","Czech Republic","2015","2015",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","CZE","Czech Republic","2016","2016",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","DNK","Denmark","2010","2010",21.6,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","DNK","Denmark","2011","2011",24.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","DNK","Denmark","2012","2012",27.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","DNK","Denmark","2013","2013",28.8,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","DNK","Denmark","2014","2014",31.7,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","DNK","Denmark","2015","2015",32,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","DNK","Denmark","2016","2016",32.5,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","DNK","Denmark","2010","2010",1197,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","DNK","Denmark","2011","2011",1341,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","DNK","Denmark","2012","2012",1512,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","DNK","Denmark","2013","2013",1614.2,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","DNK","Denmark","2014","2014",1783.7,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","DNK","Denmark","2015","2015",1813.2,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","DNK","Denmark","2016","2016",1856.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FIN","Finland","2010","2010",16.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FIN","Finland","2011","2011",16.4,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FIN","Finland","2012","2012",17.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FIN","Finland","2013","2013",17.8,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FIN","Finland","2014","2014",18.3,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FIN","Finland","2015","2015",20.2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FIN","Finland","2016","2016",21,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FIN","Finland","2010","2010",863.6,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FIN","Finland","2011","2011",886.8,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FIN","Finland","2012","2012",930,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FIN","Finland","2013","2013",972.8,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FIN","Finland","2014","2014",1000,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FIN","Finland","2015","2015",1109.2,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FIN","Finland","2016","2016",1156.8,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FRA","France","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FRA","France","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FRA","France","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FRA","France","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FRA","France","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FRA","France","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","FRA","France","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FRA","France","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FRA","France","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FRA","France","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FRA","France","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FRA","France","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FRA","France","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","FRA","France","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GRC","Greece","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GRC","Greece","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GRC","Greece","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GRC","Greece","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GRC","Greece","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","GRC","Greece","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","GRC","Greece","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","GRC","Greece","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","GRC","Greece","2012","2012",0,,
